% Model:              cyclotron_simulation (1).mph
% Version:            COMSOL 6.3.0.420
% Date:               Jun 4 2025, 13:40
% Dimension:          3
% Nodes:              3890
% Expressions:        1
% Description:        Magnetic flux density, z-component
% Length unit:        in
% x                       y                        z                        mf.Bz (T)
-27.623872525254733       0                        44.25563147976364        -2.4109851286612406E-5
-16.090538332785624       2.220446049250313E-16    39.77223043940501        -0.002277306760542483
-38.92186837316842        0                        51.4756754694613         0.0011336867307345394
-43.27742352291799        1.1102230246251565E-16   53.687672170963964       0.0015110551927897333
-34.10778862044951        -1.1102230246251565E-16  46.52980577926652        -3.169051842141629E-4
-37.399898536970056       0                        51.434315401136104       -0.0021815852397090102
-62.04237779837108        0                        65.02153539694041        -3.858686421014756E-4
-60.69545386743999        0                        68.48789967219163        -4.6373009502890096E-4
-68.01779364148337        3.3306690738754696E-16   69.59739305460245        2.138664645698422E-4
-63.393117838284496       0                        75                       -4.8146728651620927E-4
-54.84926137344504        3.3306690738754696E-16   63.46920219832806        2.774109283468922E-4
-56.791811459023805       4.440892098500626E-16    66.3028383662533         0.0010777554736653423
-45.472914708294          6.661338147750939E-16    55.07587098660175        -1.6646950775758176E-4
-39.082813285150074       2.220446049250313E-16    53.82335434743032        0.007399505072002664
-41.953320658300754       -2.220446049250313E-16   58.496563796127106       -0.0011059938427849811
-45.742144842777016       1.1102230246251565E-16   57.36352844239579        -0.002307962320621118
-46.92237823829669        0                        62.65165753928975        0.0017478535147544307
-44.29900814152067        -2.220446049250313E-16   61.631693101385466       -0.0061329781552357686
-45.59771044178433        -2.220446049250313E-16   63.12960115633536        -2.9698904009402196E-4
-51.80336396762158        -2.220446049250313E-16   63.152257300211076       0.0015422332172933264
-50.649500892279505       0                        66.83083755124493        -7.313855936108167E-4
-46.607587763965014       1.1102230246251565E-16   64.71722588425747        0.003952832434255999
40.43580408047982         -4.163336342344338E-14   -34.20484002632724       0.0026334464964000346
36.44416815738512         -1.1102230246251565E-16  -10.282486862711526      -0.0024851797535065745
35.25131370711314         -2.220446049250313E-16   -9.560253416532206       0.001641521425111857
36.04344813167226         5.551115123125783E-17    -12.725087406959371      -0.0025289333799982387
36.887626288648           0                        -12.434268295680202      -0.003108672043554437
38.672600648375095        -1.1102230246251565E-16  -9.666249479278209       3.3075365481687714E-4
36.018375948635054        5.551115123125783E-17    -13.346407781398977      5.219702467663891E-4
36.41801578929503         0                        -13.434799794157803      -3.210451126250116E-4
35.8571680409529          0                        -20.790329284895208      -0.002912160067870396
35.459706400889225        -2.220446049250313E-16   -18.2114407960024        0.0021177935986594863
36.75438486603751         -2.220446049250313E-16   -18.805975879713984      8.424162259877161E-4
35.67922545847328         -2.220446049250313E-16   -16.330627656409106      -0.001381258118737387
34.530850851203816        0                        -15.91985884298155       0.001278656159725966
35.922828632225105        0                        -13.855128274929552      0.002869737149900681
33.20413246240194         5.551115123125783E-17    -14.193119394802594      0.0036767774823721093
36.4346249930651          -2.220446049250313E-16   -23.370662093727436      -4.96451912981323E-4
37.74041485622003         -1.1102230246251565E-16  -21.148401586778913      -1.7072399026514876E-5
38.74240705355868         0                        -23.181694199739834      0.0049442519959323585
37.08759896164676         5.551115123125783E-17    -13.250764835807965      -0.001547328649763156
63.393117838284496        0                        -75                      2.0273443495455457E-4
48.08296712452638         0                        -57.450004035430304      -8.814864769071771E-4
40.07255713536963         -2.220446049250313E-16   -39.1329237155047        0.007440579594012139
43.86244461047963         -2.220446049250313E-16   -41.56596310258038       -1.0275273572505627E-4
39.25311763555901         -1.1102230246251565E-16  -44.549660506144         0.0012571816700246783
44.19691462313766         0                        -38.14163433631583       2.5344866326316854E-4
47.62257291721545         0                        -47.05542084957498       0.01231312643913517
47.28026166951984         0                        -46.83796140268704       0.0012390284470521831
47.493867174487626        -5.551115123125783E-17   -47.27932985549373       0.009488787508953106
47.47529541618712         0                        -49.64811443396552       -0.0021667845033986437
46.94584157257495         -2.7755575615628914E-17  -47.56715311136219       0.0025910060268649433
45.47340989874705         -5.551115123125783E-17   -46.78808731290284       4.468730650048654E-4
47.938969243070645        -1.1102230246251565E-16  -56.32898086045161       0.0032767706583497723
53.94873965288035         3.3306690738754696E-16   -58.92848958237978       0.0012525762421210982
48.55415596995935         -2.7755575615628914E-17  -48.39124219864311       0.0030314800342273957
53.38552343417913         2.220446049250313E-16    -54.282209995414306      1.6995097916346417E-5
53.557046787150426        4.440892098500626E-16    -56.08505328413091       -0.0012812799846260118
60.71380408806459         2.220446049250313E-16    -67.03227884081853       -3.1435217438614393E-4
61.133227268148914        2.220446049250313E-16    -61.65755319837015       -0.001819797166778534
60.35091024845852         0                        -58.52873608951214       -4.005940442916089E-4
58.73590914291492         -2.220446049250313E-16   -60.08703259120783       5.147350572894983E-7
56.25903567830822         -1.1102230246251565E-16  -56.47125859302813       0.0021076504944274117
63.89573996921528         0                        -66.50061381563222       2.2714131900391596E-4
48.06714656874741         2.7755575615628914E-17   -46.8317258302635        0.0030240274829635722
53.256800311711515        -2.220446049250313E-16   -46.790601058649386      -0.0018618226655523402
36.50069228588417         2.220446049250313E-16    -31.431369500351348      0.0012848951836488959
38.69727637331464         2.220446049250313E-16    -26.295402336204333      2.1813338609092542E-4
48.32267638953165         2.220446049250313E-16    -39.36176339171241       -0.006846795954166676
47.86702142719152         -2.7755575615628914E-17  -46.39879135165124       -0.001531741028205967
10.566098343544525        5.204170427930422E-14    6.100339722929516        0.0011418879550658633
12.581524416057665        -1.1102230246251565E-16  -0.7100458093845585      -0.0025579401106428554
11.955626512185441        -1.1102230246251565E-16  1.4192623250281438       -2.69683284611031E-4
14.242183170775593        0                        -0.3418211271345338      -0.0027180311801168013
13.311620019846611        -2.220446049250313E-16   0.6931556129947802       -7.239363203328757E-4
14.390578226071808        0                        1.0776359691125745       8.984537490260326E-5
13.109359719711447        -2.220446049250313E-16   1.9819561930598306       0.003166103847458632
29.71997305805836         -2.7755575615628914E-17  -6.70133380283114        7.156426426009866E-4
27.495516300713277        1.1102230246251565E-16   -5.345604885442219       -2.9007541180204635E-5
24.527348807656463        -4.5102810375396984E-17  -6.552444685013436       -9.305587051586309E-4
24.53541932242219         4.128641872824801E-16    -6.509691258104528       -0.0018902911214882519
24.50955265030191         5.898059818321144E-17    -6.494525326113644       4.881085599519022E-5
24.54988452902697         3.5041414214731503E-16   -6.493358834640064       -9.661563404848411E-5
24.510522122853057        3.7816971776294395E-16   -6.4628130909699575      0.0019790222901178425
19.438976524259967        -1.1102230246251565E-16  -4.852345659857952       1.269078996282527E-4
19.841312642703958        0                        -1.1918877953979652      -3.4543036237152186E-5
20.148749939923412        -5.551115123125783E-17   -1.8819278230427656      1.3248590240762123E-4
21.083149134808302        -5.551115123125783E-17   -1.65841729936424        0.0015901492632177114
28.241517399715462        0                        -4.384123784881857       -4.903857670367751E-4
29.864393946895895        -5.551115123125783E-17   -6.423902468832095       5.964961049897812E-4
32.00285401516291         0                        -8.528350099107195       -5.851660220979557E-4
30.402607223607102        -1.1102230246251565E-16  -6.696344599056638       3.129626015308682E-4
33.070288957259834        0                        -6.820613615452089       -1.8347440338603566E-4
35.4931456872122          -4.076600168545497E-14   -6.740547402352147       8.35244173947143E-4
32.840379115789574        -2.220446049250313E-16   -5.83645086216759        2.0627529814911394E-4
30.123543734958112        1.6653345369377348E-16   -6.540646641936738       6.318488955217105E-4
30.688067434250257        2.7755575615628914E-17   -5.037998514145627       -1.7757193310496898E-4
30.990977754915143        0                        -2.5893206183892086      3.4005269101500463E-4
31.816886072000486        0                        -1.922977157408848       -7.451923009072953E-5
32.10524997956936         -5.551115123125783E-17   -2.2214759902132073      5.821229136214453E-5
-3.2307249815511048       2.220446049250313E-16    13.557161435845568       0.001385934025911108
-4.511639885131829        5.551115123125783E-17    18.961431767702518       -4.4205892235280346E-4
-4.287741850929071        2.0816681711721685E-16   18.814790735593          -3.7830834378790954E-4
-5.015696869376503        0                        21.34765768826494        -6.127092222082324E-4
-7.75556620932686         1.942890293094024E-16    13.737327055598765       0.0035009544500499506
-2.857111119892047        -4.440892098500626E-16   15.372266858384222       9.030347977145748E-4
-4.220843587197897        0                        18.698359279394705       -2.472733422503483E-4
-1.540176832052851        8.881784197001252E-16    15.11441840048817        -6.948717621189267E-4
0.46804480632914003       1.1102230246251565E-16   13.174607739578077       -5.410625800134249E-4
1.6118606523800494        2.220446049250313E-16    13.278126092155226       9.176672604094938E-4
1.822650112706186         1.1102230246251565E-16   13.890419492000259       0.0010302947817994676
1.6135058848771275        5.551115123125783E-17    11.811301178696063       -0.0016759651217640814
2.201668699122341         -1.1102230246251565E-16  13.102130944438386       0.0015970402094780723
-4.138675689147632        6.938893903907228E-17    18.79799145629828        0.0019511429080088093
-4.212596027621929        1.8041124150158794E-16   18.871128629961177       0.0033222860607295857
6.1170928957280815        0                        8.34379061803808         8.794536378286741E-4
-2.482935057673983        0                        23.401836979699212       0.0012313897274777686
-2.587614763483507        0                        23.724322450525865       4.3773785232335957E-4
-3.6606492181775208       -2.7755575615628914E-17  20.091672647036074       8.622990957994102E-5
-2.1951727438600033       5.551115123125783E-17    23.40850570631073        -2.537924645877548E-4
-2.364808339486715        0                        23.29730246878188        0.001835576735098342
-2.0705281072182036       0                        23.20400343701934        0.0012467113969573296
-2.235842699902961        0                        23.705521725881294       -3.6845553268503856E-4
-4.0346757898211845       6.938893903907228E-17    18.89863474974723        0.0039634836498389425
11.692241717082531        6.765421556309549E-14    10.90034420235606        0.0017748699267553514
5.107657726536624         2.7755575615628914E-17   12.694745197796859       -0.00123514882762263
6.074399119474222         0                        12.08154995780678        -7.999662963627027E-5
6.336380999392695         5.551115123125783E-17    12.345926717990059       0.0017841638353952346
6.461344239450266         -5.551115123125783E-17   12.062513605397292       9.282997004449612E-5
-3.797318654698334        -1.6653345369377348E-16  29.929389191755178       -0.008503262352489582
-2.3548240939233485       0                        28.852443454372416       1.7123159167054187E-4
-1.5963086348262483       -3.3306690738754696E-16  28.572745051099204       0.002973752904106171
-2.0201555771449615       -1.1102230246251565E-16  28.63980844758132        0.0015458711440207548
-2.135784407827731        -2.220446049250313E-16   28.194473407630827       0.001867646007780245
-2.0764703740329393       -5.551115123125783E-17   25.106202188447746       -0.0011398727998835332
-3.625794318671603        -8.326672684688674E-17   29.865278892454416       -0.004165046918541883
-1.624592831374601        -3.3306690738754696E-16  29.077632247078366       0.0013956527677589654
-6.206946974299354        -1.1102230246251565E-16  34.774450785968476       0.0014512701548886134
-5.66433396372269         1.1102230246251565E-16   33.83423480870664        -0.002481580579529711
-5.053878795060486        -2.220446049250313E-16   34.30762908245656        -0.001761092851239333
-1.8004378399136325       -1.6653345369377348E-16  32.21655447654416        -0.0017037773952273863
-3.7264054239194278       2.7755575615628914E-17   30.17726065031692        -0.0067161724315313075
-2.062010801823588        5.551115123125783E-17    32.697503093099314       -0.002940320720808933
-4.357627285105572        1.1102230246251565E-16   34.240730592495424       -5.906121765558887E-4
-20.343541934719454       1.1102230246251565E-16   44.39283581079286        -0.0019896246752815184
-16.58382705213454        6.938893903907228E-18    43.33554329059062        0.0015875856910919097
-16.63323863478419        0                        43.161867962224996       0.001573533827949354
-18.154533165119503       1.1102230246251565E-16   45.63572539490687        6.26927585227377E-4
-16.514422584659407       6.938893903907228E-18    43.23214986771582        2.1375189595290167E-4
-14.005285011898195       2.220446049250313E-16    40.93655758901632        9.986884511407022E-4
-13.104121701406507       -4.440892098500626E-16   39.22709570639225        7.765800695138617E-4
-9.545804585581182        2.220446049250313E-16    39.35301675786528        4.5138258082427427E-4
-9.035808222576089        -3.3306690738754696E-16  38.91928039069161        0.0011553264265857094
-8.591909443967893        1.1102230246251565E-16   38.20060283992317        -0.003134729756533781
-9.433691651226274        0                        42.414865849213854       0.001554884626653017
-9.70317540309106         0                        42.642930635125246       0.005766003713720438
-9.834340937451104        2.7755575615628914E-17   42.48802130669947        2.923192089794721E-4
-10.172265168069156       -2.7755575615628914E-17  42.5595867485786         -0.0025307480279598586
-10.211559873402388       0                        42.100724694603336       -9.281428525918561E-4
-9.470415095082874        0                        41.763388105502955       0.002554845030282183
-9.807767309683733        -2.7755575615628914E-17  42.84383458249432        -0.0016878816406392346
-5.4554891454911205       -2.220446049250313E-16   38.77107576895262        -0.0028741673268133537
-5.142628685241751        -4.440892098500626E-16   35.39374126582427        0.008133085556638461
-6.742614001098155        2.220446049250313E-16    36.66053822208255        0.006451590155233123
-7.949595728222428        -1.1102230246251565E-16  38.91841786702015        5.087412930893861E-4
-24.031344434642094       0                        48.60753046959687        -0.0015421894352172527
-26.1172889332389         0                        49.165129731559574       0.003264758416568321
-26.644807529350253       0                        49.497234049834574       2.114756909034216E-4
-27.525191208563466       0                        49.952267371384465       -0.0021878131607047666
-26.134584495844344       -2.220446049250313E-16   49.82480912999207        0.0024469707510102346
-32.83613605033011        0                        51.78041476149724        0.0018840784851362046
-30.853092067898093       4.163336342344338E-14    56.403930443346994       7.063247702028171E-4
-26.699884877834204       -1.1102230246251565E-16  50.334472956044905       -0.002553686191919776
-13.916074958591217       2.7755575615628914E-17   46.65628354136514        -4.357190503196718E-4
-14.460740518520643       5.551115123125783E-17    46.92893224225642        -7.387732985013881E-4
-13.66843379736928        0                        47.12339943059542        0.0012354929212054614
-39.11564094440396        -4.440892098500626E-16   59.97350452199757        0.0011427771080055854
-36.570607724474314       0                        61.70914058871686        -1.7563728654097083E-4
-56.331024718831216       0                        70.59895107659247        -9.16514399662645E-4
-49.73482690167131        -4.440892098500626E-16   70.43128723922851        -0.0028863270457260355
-54.157607888808656       0                        75                       9.628529981907876E-5
-46.80521800369762        0                        67.66117815179555        0.0015207462951630296
-41.382577928503586       0                        66.63506354433632        3.134848733444301E-4
-40.78012553419295        0                        66.38950212099792        0.002865355655910453
-40.57034584732186        0                        66.6114127019505         -3.3968687623970104E-4
-40.329621101341964       0                        66.21139600139195        0.0024049009771191306
-40.70345528923155        0                        65.76488473327856        0.002162547818224654
-44.59986135344787        5.551115123125783E-17    74.74600072958144        0.0024220532639646795
-44.91780148692766        2.7755575615628914E-17   74.99999999999999        0.0015765050307304787
-45.12827527008111        2.7755575615628914E-17   74.42406681128675        -1.1782935072722345E-5
-45.36095128272911        5.551115123125783E-17    75.00000000000001        0
-44.51654811935693        5.551115123125783E-17    75                       0
39.885965289371676        -3.3306690738754696E-16  -6.363280692019364       -3.639307877260599E-5
39.841827265070016        -3.3306690738754696E-16  -5.708571993540145       1.861319219829337E-4
39.93573396691327         -1.1102230246251565E-16  -5.257098523696693       -3.621590788101749E-4
40.20822847646836         6.661338147750939E-16    -5.742418149434208       0.002494295648888059
47.64785631488767         0                        -34.21846335579441       -0.0020130711140592186
48.330262647431155        0                        -32.51044303645648       0.0012350156908468985
41.75069107182601         -8.881784197001252E-16   -28.075746967049866      -0.0049666239658569256
42.149304281306485        6.661338147750939E-16    -25.21273531234465       0.0053671354658345275
45.54906818476317         4.440892098500626E-16    -26.438640795246236      0.0015068646292892732
47.987351485096085        0                        -30.398213434902893      -0.001186295133932106
41.44316657643337         5.551115123125783E-17    -10.666374736731933      6.838478943640676E-4
42.45571872217315         0                        -10.903971031555473      0.0028318820679525242
42.53823868609873         5.551115123125783E-17    -11.38890396835686       -4.5279379566286914E-4
42.67150623461521         0                        -10.35052774203869       0.00161425508800075
41.48316683101672         -1.1102230246251565E-16  -8.450335294189989       -0.0025157969456284417
40.67293685674714         0                        -16.631022295947204      0.0025895665719547476
41.0106435806227          5.551115123125783E-17    -17.21652203470391       -0.0019375485378285548
41.541957737258386        0                        -17.44050469738465       -0.00741456441200932
41.72373550179314         0                        -16.86776360355872       -0.009629516733866262
41.8643796050539          0                        -16.37189840130476       0.0028137821452038263
41.462657486505194        0                        -16.568412714513553      -2.1508914160650174E-4
41.868807993011046        0                        -16.760765125751057      -0.0024859594580005197
46.187441349673364        0                        -23.771929327881526      -0.005206506793586744
40.88613834693917         0                        -22.087796579850565      2.5354204918346876E-4
42.14401357411999         -5.551115123125783E-17   -17.024892574142484      -0.004500109031324087
42.16456144225087         0                        -16.728312220499017      6.112466153291135E-4
43.11578519229907         -5.551115123125783E-17   -11.689747904448534      -0.0014514469662194143
40.91335676752599         -3.3306690738754696E-16  -5.773265694599701       7.84211794924164E-4
43.60875733764752         2.220446049250313E-16    -6.679174166468568       -0.0012427525462317284
43.21495634992171         0                        -10.852452067819936      5.840639121257825E-4
45.18411023232421         2.220446049250313E-16    -8.474358612035207       0.002709470083860219
69.64969462979528         -4.440892098500626E-16   -67.8240798099814        -1.835049168833496E-4
71.26174975748334         -2.220446049250313E-16   -70.06091115581225       1.999441810182045E-4
72.19410100424385         0                        -75                      0
71.3778436201362          -2.220446049250313E-16   -67.66715441001148       8.433671425086616E-5
54.72896502225417         0                        -53.701541374013644      0.001181681557064724
55.369912000594           0                        -47.82588643666671       0.00291305631269091
67.36803324652656         0                        -63.2585477351341        1.0063028927737332E-5
70.31096090848199         1.1102230246251565E-16   -65.02414994205608       -5.392787603124601E-4
69.5294442459112          -4.440892098500626E-16   -61.78597074898133       -6.531430272024784E-5
75.59850016971149         0                        -61.76908957118445       4.572885325337158E-5
72.63760813798228         -2.220446049250313E-16   -61.19499824782977       -2.9994210442489997E-4
52.5418508625805          -4.440892098500626E-16   -38.60287888451137       6.390026345495886E-4
49.82692571614028         4.440892098500626E-16    -33.59996639085054       0.003996190036449404
53.74016680292671         -2.220446049250313E-16   -41.9952841363547        -0.004781472030253492
59.95074073065034         3.230922474006804E-14    -42.66519061563453       -0.0010689335578713728
55.67586942782936         -4.440892098500626E-16   -45.02112983634737       0.0012860337183062524
62.33389695083298         -2.220446049250313E-16   -54.471171035237894      -6.348437399938306E-4
60.42529952550165         0                        -50.75099774589883       -0.001432033119025601
62.610441979770656        2.220446049250313E-16    -49.61915442783334       -2.85962503578361E-4
66.14055286630602         -2.220446049250313E-16   -56.6244156534434        1.904673617305502E-4
67.24475331911121         1.1102230246251565E-16   -57.249009453150514      0.0011799202151853135
66.81411844926998         1.6653345369377348E-16   -56.406502349092925      6.278809680153013E-4
64.8495564634444          4.440892098500626E-16    -52.56297376992842       0.001637597952722946
72.56775682367615         2.220446049250313E-16    -55.62479017316969       -1.0677861817801282E-4
72.03399209618051         1.1102230246251565E-16   -58.38524139268635       2.1238388922248546E-4
48.71228321546679         0                        -31.773847703803003      -0.00206460421868075
57.595358282979696        3.6429192995512955E-14   -28.62995864576691       1.45715920378701E-4
58.63403647126121         0                        -35.97221868447296       0.0028375044765393776
61.23775607878371         0                        -33.62314385300511       -5.921946610767257E-4
62.01445307795409         0                        -36.23040206617107       -2.6542254836729213E-4
49.37519801523627         -2.220446049250313E-16   -32.24507302539341       -8.296666230732559E-4
46.322051502274775        4.440892098500626E-16    -19.8048325967765        5.560691758114376E-4
16.209214968543805        2.29850860566927E-14     9.358394625441319        0.0010779396419132504
20.798667043755938        -2.220446049250313E-16   -1.2769665368801861      0.00829955895037191
18.40528655880481         1.5829351718288368E-14   4.17275825671661         -0.002438239017041258
21.263142578766317        -4.996003610813204E-16   -1.4867864346519786      8.382319459325407E-5
24.288509673081776        -2.7755575615628914E-17  -1.4623746787603973      5.759949337548518E-4
26.559472093454406        0                        -1.9169173777487098      -4.720057663096085E-4
26.325772998113322        -2.7755575615628914E-17  -1.3966872292701638      7.33868257870726E-4
26.225470045719486        0                        -1.4872880021856736      4.247095703182646E-4
26.647093847931725        0                        -1.5034674383501614      9.934466371673252E-4
24.73094393751796         6.938893903907228E-18    -5.925284923267598       3.3277679849557805E-4
26.08580713031439         -2.7755575615628914E-17  -1.096928969049508       5.081676473417606E-4
26.51394596873964         0                        -1.298753739299396       -3.5299128546254985E-4
31.62774809817076         0                        -1.546007807430152       -9.496595802784631E-5
21.104114858998713        6.661338147750939E-16    -1.3624602370431462      0.006336651378965332
24.355771114343714        2.220446049250313E-16    3.161716955712585        0.0012615378771969762
21.46511242585885         -1.1102230246251565E-16  -1.090501357290583       0.001569108153248853
29.1349225199385          2.220446049250313E-16    0.4058663156370957       -5.037583614333437E-4
34.041332893296584        0                        -3.625596061673348       -8.534894800383834E-4
32.251307084297494        5.551115123125783E-17    -1.7665980550610647      3.5197819717468443E-4
35.705774539391754        2.220446049250313E-16    -2.8647504254426317      5.152456418031874E-4
37.11925010395733         -4.440892098500626E-16   -3.293216838124254       -5.133094423542576E-4
32.8399221607996          5.551115123125783E-17    -2.070067144329639       2.9673441005431504E-4
31.567420731023994        -1.1102230246251565E-16  1.1056429061495474       -6.985825859157828E-4
32.16387438667598         0                        -0.9412387659782494      1.359020739150066E-4
33.42988590404804         -1.1102230246251565E-16  0.10745350738113024      7.369925605708332E-4
32.74705691657536         1.1102230246251565E-16   0.8341005261544747       6.964393726738728E-5
6.219191415872872         0                        12.663395804621011       4.7821064522290545E-4
1.79421987254505          -5.551115123125783E-17   16.9296127214889         -2.889781664352408E-4
0.6725733851959499        -1.1102230246251565E-16  18.36317643737866        -0.0021085323741709167
1.6113340613349623        0                        19.07714349065281        -5.5177836211384754E-5
1.4700116632501437        0                        19.454302310683268       -5.523617852307206E-4
-3.2706977416480263       -5.551115123125783E-17   18.88135547709409        4.5039543249641593E-4
2.009513068837495         0                        19.273090280097666       3.919204240702916E-5
2.696236507416037         0                        14.401785895650661       -0.001066884367009919
5.058502989125472         4.440892098500626E-16    17.356479907886744       -1.356064794686272E-4
7.1709364198845895        2.220446049250313E-16    16.905639686091053       5.180786052399805E-5
6.599046218959681         0                        12.838205212254024       0.0011754418035612257
1.4144291810413094        -5.551115123125783E-17   20.714904405296796       0.0010548906286838898
-1.8799173177081778       0                        23.670380780014437       -1.7448643781014364E-4
0.6593651378905869        4.440892098500626E-16    23.90677058203399        -9.569192196906597E-4
-1.0293857396609831       -1.1102230246251565E-16  28.593794497462312       0.0014937692491462126
1.1807422689678106        0                        26.505373414730446       0.001244370606801993
2.7463226464488355        0                        20.971545313673566       0.0011772991825578815
4.3970498714041355        5.551115123125783E-16    23.08309430386852        -3.904677791002612E-4
3.556193281427649         3.3306690738754696E-16   23.024173558926826       2.1520058704180647E-4
0.25163373211072715       -1.1102230246251565E-16  29.39841455865033        6.322987839209373E-4
1.3026131233719094        -3.3306690738754696E-16  28.544084174083405       -0.0014160310092649526
4.561000296265594         -2.220446049250313E-16   23.920441476397283       -0.001052690382704924
2.527220940040188         -2.220446049250313E-16   25.41083469167516        -4.8073526757524596E-4
12.818385090620536        8.326672684688677E-14    15.700348681782602       0.003316698320657443
-1.7872876467152188       -1.1102230246251565E-16  32.579670808036354       -0.0062331146884397025
1.0625292996486695        1.1102230246251565E-16   32.687406054857966       -0.002956329963389365
1.374305764917356         -3.3306690738754696E-16  32.31296461827448        0.0037196884039330065
0.8541845799721963        -1.1102230246251565E-16  31.994884860988307       6.967631015473503E-4
1.4785562027416215        -1.1102230246251565E-16  31.48733956273734        6.116797163933144E-4
-2.020281681445072        -3.9031278209478166E-14  36.14087810066904        0.009253419394799019
-25.91776357676934        0                        50.5515409693405         7.032213415263762E-5
-18.127237973048743       0                        51.535951430499026       -1.511323114761396E-4
-18.078161412636955       -5.551115123125783E-17   51.88183865805407        0.0012284479822730488
-17.899556608829577       5.551115123125783E-17    50.67074927318288        -0.001058012037995474
-17.545211688188058       -5.551115123125783E-17   51.59551136128857        6.29977244857483E-4
-13.789997434306878       0                        47.42106147539005        -4.6998673094956236E-4
-9.430464817884076        -2.7755575615628914E-17  42.681480798153196       -3.0243024644322777E-4
-2.406171600380867        0                        41.002374989765435       -8.398155166539336E-4
-2.7185994435893774       -5.551115123125783E-17   41.33514821640761        4.7984404473736957E-4
-2.8744005891083972       -5.551115123125783E-17   40.971719238049985       -2.962247444613381E-4
-4.6259307969924865       -5.551115123125783E-17   40.46466287372621        4.8732578042704557E-4
-9.580000599022192        -5.551115123125783E-17   43.17737319124467        -9.545804203818448E-4
-13.298792360230491       2.7755575615628914E-17   47.34533275597792        -0.001551169999604461
-8.01966845689371         -2.220446049250313E-16   48.644219299287386       0.0027861295922439002
-6.495927405893082        2.220446049250313E-16    45.44115531037247        -0.0054561169827847845
-4.442849293101622        4.440892098500626E-16    43.71454002536617        0.0021599412135603485
-25.828476807297065       0                        55.0824190398702         -0.0012210626500419274
-22.671067764756796       4.440892098500626E-16    56.21217320990259        -1.867922139282043E-4
-24.581530543869157       0                        59.53918967260347        -0.012118351975245781
-31.277325208976343       -4.440892098500626E-16   62.59232034561872        0.0036502041338750627
-25.99986654002439        -2.220446049250313E-16   64.52457822355704        0.003212427269744715
-22.53572941155403        4.440892098500626E-16    62.135429536345015       -0.007108167716635357
-10.882314608351857       0                        52.973545635257814       -0.0037162332589646546
-12.496455593120256       0                        53.47570728027216        -7.102163259358197E-5
-11.691601763155282       0                        54.555505665668214       -3.468062102306591E-4
-19.37013240969744        0                        59.35397986312247        -0.0033700663662471235
-17.388014732350918       0                        61.69497306146796        0.002501451248068179
-33.13671994731507        0                        65.79091741669203        -0.006306683324941126
-27.46897274290945        4.440892098500626E-16    67.09222218051124        -0.0033638306359050673
-30.711418331887202       0                        68.03929508379676        -0.002810582866536574
-34.057279637793556       0                        69.18609493881578        0.004093784124150579
-27.598117102781785       0                        74.98627676933882        0.0015179118591531896
-27.578981590605995       0                        74.983102229372          0.00802942944364284
-27.57492470510236        1.734723475976807E-18    75                       0.007888267815136196
-27.56281562681012        1.734723475976807E-18    74.95623589085758        0.006519895104444404
-27.59852447735015        0                        75                       0
-27.55606618344306        -1.734723475976807E-18   74.98229259297659        0.006665712717925129
-36.85807121813551        -4.440892098500626E-16   72.02718991962503        -0.00531414421198394
-36.39352769188982        1.3322676295501878E-15   75                       0
40.449502840476704        -3.3306690738754696E-16  -4.985869233950336       0.0010144847879468438
39.52174130028939         -1.1102230246251565E-16  -3.6854645305068936      0.0012725756162678247
37.59193839366152         -1.1102230246251565E-16  -1.6890165538116082      -5.236921131577334E-4
39.19813511056368         1.1102230246251565E-16   -1.2127915471215034      0.0011701270135230147
41.37091815111552         4.440892098500626E-16    -2.163684008885239       -7.946359555463234E-4
38.62045044336995         0                        -0.6897381572052522      4.8029886055419354E-4
44.846322500810054        4.440892098500626E-16    -5.071395277626436       -8.081087765082938E-4
43.90785291195846         3.3306690738754696E-16   -3.7615241794130716      0.0018151090802757642
42.70341445483095         2.220446049250313E-16    -1.7640033267314028      4.3446144341535215E-4
44.92833073828088         1.1102230246251565E-16   -4.296320285679766       -6.721999984213619E-4
50.7783283289761          4.440892098500626E-16    -26.209885289204127      0.0033955432060369536
53.26739360655907         0                        -25.546489553020294      -0.005958276992769171
52.78562314088609         0                        -26.745412287652876      -0.002013076570434303
50.32302108376718         0                        -29.945556823799627      0.00136739292035473
53.37036601020904         2.220446049250313E-16    -23.48060552613299       -0.005165933655868154
51.54477063670136         0                        -20.584175144638994      -0.0017339068054656361
50.244982295056744        2.220446049250313E-16    -23.240828809651887      -0.0033132235083658543
46.361947604330545        0                        -13.573136358578648      0.00306932656782835
45.999877815733           0                        -10.623444763233767      -0.002476860820175769
53.0519578207845          2.220446049250313E-16    -20.103388498568766      -2.2995283305249776E-4
49.41439035906833         -2.220446049250313E-16   -16.143918790894784      -0.0013128375104624677
49.23882825139316         0                        -14.817490992088725      -3.2739095785756564E-5
43.790498781545104        -2.7755575615628914E-17  -16.549898780001563      5.8439824897162595E-5
50.15960937673645         4.440892098500626E-16    -15.931726406667515      1.0701594610523917E-4
45.99727482688304         -4.440892098500626E-16   -5.146375876621739       -0.001137725176283256
46.94179055454641         -2.220446049250313E-16   -8.423408855051578       7.072709754742902E-4
49.0399610438253          1.1102230246251565E-16   -8.383267209323453       0.001785608534259299
48.46858410994165         -2.220446049250313E-16   -9.934238649948842       -5.201236718555247E-4
