% Model:              cyclotron_simulation (1).mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 14 2025, 20:45
% Dimension:          3
% Nodes:              6848
% Expressions:        1
% Description:        Magnetic flux density, y-component
% Length unit:        in
% x                       y                        z                        mf.By (T)
-14.476298485277484       0                        38.75511277111001        -1.2164767986472491
-15.148175826361818       -1.1102230246251565E-16  38.33330540246284        -1.2194497683673644
-8.318506571493716        0                        39.32867972951928        -1.3430171763268037
-8.10193169796818         0                        39.17123545451026        -1.3600615608558335
-8.194602857812553        0                        39.408744480096665       -1.3410660915583466
-8.887170772200545        2.7755575615628914E-17   39.66175322712806        -1.3110955051255098
-10.45385963285802        0                        38.794251244760474       -1.326049071689944
-11.258370804113053       0                        40.29850882606532        -1.213142623390561
-11.772105548865479       5.551115123125783E-17    40.71567691886641        -1.1733531636699577
-14.412339627387029       0                        39.638947484539926       -1.1659221238914896
-10.749583821469455       0                        40.63098444184846        -1.2056402428442208
-27.748824688765843       2.7755575615628914E-17   47.94430325485869        -0.405526703137046
-22.869760209694803       -6.661338147750939E-16   47.89229836010969        -0.517331099673949
-18.755603614140274       2.220446049250313E-16    46.24811792420701        -0.6932987791299065
-20.810972506593295       0                        47.58890303347243        -0.5791467764962243
-30.743163222236692       -4.440892098500626E-16   50.97775107040928        -0.223644609594387
-27.885028652406966       2.498001805406602E-16    48.296802376239604       -0.38986734291307196
-30.921287806487207       1.1102230246251565E-16   55.59623492839387        -0.07520455568002615
-31.593721243278136       -3.3306690738754696E-16  56.565189262321496       -0.03958118553382534
-29.877841359593035       -2.220446049250313E-16   55.654804226371446       -0.08971511512439799
-30.38039142271343        5.551115123125783E-16    56.315344153053516       -0.06478759416342025
-24.849515449992857       6.661338147750939E-16    51.46296882580337        -0.3253629553809083
-25.398313958655116       1.1102230246251565E-16   52.449179982098016       -0.2726731591508803
-28.024724674554953       -2.220446049250313E-16   53.048031088496415       -0.20044946353792198
-30.034985306245893       0                        56.77455359141714        -0.053296749289416946
-25.621498020078697       1.1102230246251565E-16   53.61618875065993        -0.2256269818683177
-46.967170020457694       -5.551115123125783E-17   65.94131567428873        0.2240142809910341
-43.06186394080869        1.1102230246251565E-16   68.38668268950028        0.22159761034625935
-47.55750190021503        3.608224830031759E-16    69.31986070438049        0.23466951716231427
-42.56952359161141        -1.6653345369377348E-16  68.85198698975037        0.22199311886571638
-44.231050042717996       -5.400124791776761E-13   75                       0.23985278047914418
-30.640030093443286       0                        57.68618492061056        -0.022053155315326065
-34.96786252850704        2.220446049250313E-16    60.07514553199467        0.08382394938442986
-30.168704437953608       2.220446049250313E-16    62.27375394922274        0.08094224619648065
-28.951090074097923       0                        59.99095624245806        0.015169855891319377
-33.29895016014919        -2.220446049250313E-16   63.45166245138567        0.12698120382983213
-32.711545678037815       0                        66.98211445146745        0.1638539465131331
-31.924139371826076       0                        66.54290836066178        0.152197910035323
-40.834776437624          1.1102230246251565E-16   63.01551077814835        0.17179924497753973
-42.40722437447049        -5.551115123125783E-16   68.56423492180866        0.21938042814359165
-38.71069621519918        4.440892098500626E-16    66.23167026608054        0.1933392293867121
-36.303590511790155       -3.430415673744137E-13   69.55958217257223        0.20204088793612462
-36.99405808398937        -2.220446049250313E-16   65.5221109750375         0.17689904023198136
-35.191341976512305       2.220446049250313E-16    64.5349014522264         0.15632880018515705
-35.67780755788892        2.220446049250313E-16    60.59296219991989        0.09802379903168999
-39.927819017948          1.1102230246251565E-16   62.935849953499456       0.16520051782069683
-47.62316853885434        -2.498001805406602E-16   69.40785371449365        0.23548288140084678
6.580256257575507         0                        11.410412079886617       -2.1467637413155924
6.349499158876628         -5.551115123125783E-17   12.19782665308175        -2.1483074770801363
6.109961424932247         0                        11.865034595741076       -2.1401104548742036
6.562555038008022         -5.551115123125783E-17   12.089047870513227       -2.146610590993846
6.75035676305558          0                        11.993162964176786       -2.149477858776005
6.998414567768411         0                        11.68341265866537        -2.158674751005613
6.454830849941813         -5.551115123125783E-17   12.504862607978023       -2.1486103085896886
4.901903709380964         0                        15.80891537315044        -2.098877184149959
12.238914908366985        2.1684043449710093E-15   10.938899218110112       -2.2085219436623555
6.773687150515103         0                        12.26334870416188        -2.152883733601397
8.071651981297425         0                        17.13354849182312        -2.165807184525763
8.269883054086016         0                        17.208471637243          -2.164200972168388
8.257536048052721         0                        17.071169626236635       -2.164134766776299
8.429571285554037         0                        17.150423120488757       -2.172577916854525
8.134399200628557         2.7755575615628914E-17   17.336753741145515       -2.1682075949502364
3.279005077209956         0                        18.705399936887066       -2.0458944300075728
3.382589963470247         0                        19.101311161677273       -2.04853665004156
2.9630622638559587        5.551115123125783E-17    18.985678449992292       -2.038389675508606
3.095591020173812         0                        19.46430265990766        -2.0390649642180207
2.741613146548339         0                        18.49915297896822        -2.0359910935180245
1.692966648597514         -2.220446049250313E-16   22.931275444539246       -1.9879192220115762
0.7828518163422511        0                        21.414457021698116       -1.9760824609386158
2.34612920959557          0                        24.783608276327044       -1.9920481518402755
28.00895649501656         0                        -7.784965853670372       -1.8168547757601405
27.644002075995104        0                        -5.698928094164263       -1.8018248359761362
24.8947453796489          1.1102230246251565E-16   -4.444377400677242       -1.842536054544963
21.201795994444915        0                        -5.490731969708598       -1.9030396807184238
23.273436929816818        0                        -2.660524769727198       -1.8617130449410204
27.58265104873587         -4.3368086899420185E-15  -3.9015685260752724      -1.7873893307860982
25.20368561841603         -2.220446049250313E-16   -2.5296294006109115      -1.8262801176775298
29.698553708970362        -1.1102230246251565E-16  -5.866511225603512       -1.7563733143255267
30.787199191403875        -5.551115123125783E-17   -6.333194477724209       -1.7362832496458538
28.967893985553637        2.7755575615628914E-17   -7.3452538013355335      -1.7902781651227244
30.686753586962865        -5.551115123125783E-17   -5.731790794745002       -1.730307238317486
31.798168410085815        -1.1102230246251565E-16  -5.438657995010623       -1.6939897460876665
31.166965228568774        -5.551115123125783E-17   -5.623415904316599       -1.7162129415179077
34.089259877665555        -2.220446049250313E-16   -4.659940008011493       -1.6058947636355254
23.5114855175092          2.1900883884207196E-14   0.6663535620752421       -1.8591414140080376
15.957360771591269        1.604619215278547E-14    9.212986537034189        -2.1371931431552653
36.13326019593775         0                        -9.750498292134477       -1.5444210920020318
33.998278079231646        -2.220446049250313E-16   -9.742065258474298       -1.646718732733482
35.012721110017296        1.1102230246251565E-16   -11.79985784411332       -1.5931218595277645
36.120436074431375        0                        -10.879477952790332      -1.5415000131353267
47.715494106089494        0                        -21.598816908219213      -0.6177676105350078
35.33517537386783         2.220446049250313E-16    -4.83748354116077        -1.5508398096910763
36.48557022059666         0                        -7.708538117025668       -1.515541630998017
36.72058704856042         5.551115123125783E-17    -6.346399745723213       -1.4944008335186214
36.49449030195879         0                        -6.985419161591433       -1.5104006418549563
37.055168721129924        5.551115123125783E-17    -7.054858480183293       -1.4798409970900017
39.41864598781241         -5.551115123125783E-17   -15.015637425910732      -1.2622615694671964
35.953550258526676        5.551115123125783E-17    -15.53608509625662       -1.484780513096807
38.642987989364656        -3.3306690738754696E-16  -13.528166577739347      -1.3463811475626628
36.952233798003434        1.1102230246251565E-16   -12.854513026555319      -1.4611809143295087
38.65113570952424         1.1102230246251565E-16   -12.810876872061737      -1.354856653270412
39.97798197338993         1.1102230246251565E-16   -12.922320191516327      -1.2633438377674213
-0.09825819284256522      9.974659986866642E-15    32.51172019523679        -1.8450736681882773
0.9851692467257547        0                        27.147820266210825       -1.948386724853472
0.40475761214376604       -5.551115123125783E-17   27.321035219706353       -1.9374727216030336
0.7759249101776754        -1.1102230246251565E-16  26.9658942692162         -1.9443339523580807
0.3383091170105308        0                        26.73022576954077        -1.941567247290194
1.1764166245120935        -1.1102230246251565E-16  26.379058480865222       -1.9561590876849146
3.1373135267051664        -5.421010862427523E-15   30.722656598742375       -1.933950406950143
-3.333829912390297        2.537033083616081E-14    34.300783791731206       -1.7321247739878478
-4.029322326264408        -2.220446049250313E-16   36.456117672887274       -1.6204394392863655
-7.712768284716056        0                        39.25795105093686        -1.3634829402876536
-4.7432168965923855       1.1102230246251565E-16   38.28517189051257        -1.4892174358456827
9.833418355539457         -1.2576745200831855E-14  22.17718813070507        -2.1636493863336326
1.698484516514354         -1.1102230246251565E-16  26.79311076694775        -1.9688628508671446
19.6520423451942          2.7755575615628914E-17   1.4857874744251562       -1.9399545414128194
19.755266393194983        -2.7755575615628914E-17  1.6286062410109643       -1.9365090305534707
19.769010139865085        0                        1.5348976692033824       -1.937970968094189
19.90383250667231         2.7755575615628914E-17   1.3755112137617347       -1.9308535955033175
19.841473516666493        0                        1.6557898289625785       -1.9385147249598749
22.121164354391883        2.25514051876985E-14     6.317655729542789        -1.9333228284803488
30.94145930511614         -1.1102230246251565E-16  -5.07140180584707        -1.7153470655137657
36.491941468055714        1.1102230246251565E-16   -4.328561739482478       -1.4935172378501451
49.226682207998806        0                        -29.838709543453554      -0.3496166969048559
53.654615587216504        0                        -30.142622081321193      -0.18358962661984002
54.92432626566979         0                        -27.540909578205365      -0.1919562801192602
55.72394569530547         0                        -27.6534116326229        -0.16461445147123757
55.39985753810064         0                        -28.818142577281204      -0.15297260771876184
56.86930084593938         2.220446049250313E-16    -27.702969095120082      -0.1299402775542951
43.414315692784776        6.661338147750939E-16    -14.720029227487135      -1.0072138467525238
42.04935009274668         -1.1102230246251565E-16  -13.501522923487602      -1.1171063131725658
40.11657786005581         0                        -15.638469206762185      -1.2025396441552076
45.56004280342945         0                        -18.449086320687037      -0.8002272969770816
46.52351280972819         -5.551115123125783E-17   -18.402645155600702      -0.7501286108963742
45.531619172976676        -5.551115123125783E-17   -17.41688858360854       -0.8272046514330146
45.912082934532464        0                        -17.84467136334065       -0.7964021482971715
49.4372033994252          0                        -21.610047059493         -0.5318985657448534
51.011174354364606        2.220446049250313E-16    -21.75184911535912       -0.4580788955216367
55.553798462453074        -1.127570259384925E-14   -22.977264152976076      -0.24635713846036889
51.17350040271022         -1.1102230246251565E-16  -19.753683294569374      -0.48596175911905076
52.23865415087093         -1.1102230246251565E-16  -19.206423455425277      -0.4477580402570365
57.75993080346858         2.220446049250313E-16    -50.40542108776331       0.1691353601447944
66.91321235702863         0                        -48.83467251061735       0.211929755913045
63.44347226568765         -5.551115123125783E-16   -45.795526742327084      0.17995438750201023
65.15299957389716         0                        -40.01734458185058       0.16085019182839622
63.71332420406375         1.1102230246251565E-16   -44.27096439898577       0.17444415975967678
60.643871572735804        -2.7755575615628914E-17  -40.69816994560178       0.11864095766619902
64.03587895769351         1.1102230246251565E-16   -39.188656016416495      0.14297942678178607
63.167785068797464        -6.661338147750939E-16   -45.411427299597         0.17649680176323343
59.93747474244697         -3.0531133177191805E-16  -40.79580924377094       0.11002562918786711
56.780577154021515        0                        -29.484756956066946      -0.10457483718739631
56.082738018802274        0                        -31.9370198379881        -0.08347442378462414
59.8756036105667          2.7755575615628914E-17   -40.37783499346564       0.10600049343478632
58.850953052966844        -3.3306690738754696E-16  -33.30545613428812       0.005129541429110402
60.63491367114274         0                        -36.2563572362781        0.07892891784425857
63.43962744351873         -3.885780586188048E-16   -45.554308060956316      0.17776219018265557
65.8413569221287          0                        -41.555944209842465      0.17289783153575133
72.27752431780591         0                        -50.163539833784256      0.22591385608899128
64.12047071666183         1.1102230246251565E-16   -45.43192604005423       0.18389302579046518
71.3668420119519          0                        -47.60358250785969       0.21808756769247845
67.43460333235997         1.1102230246251565E-16   -47.77195037623683       0.21002483227300156
68.84173706313702         -2.220446049250313E-16   -44.75947408989951       0.20595330403306644
66.34099937601054         1.1102230246251565E-16   -40.513900974880215      0.17092192577662288
69.4217878491154          0                        -42.90832841491772       0.20069838720608174
65.78040383289014         0                        -39.65841998449958       0.16256502010635404
70.29698362740616         4.440892098500626E-16    -40.38594787792208       0.1959992884631297
57.767672530570756        1.1102230246251565E-16   -31.474306121557174      -0.04360241363635733
70.78122217990784         -5.551115123125783E-17   -36.66955355930993       0.1828495442304711
70.57389586474527         0                        -36.0549170539648        0.1796977437411809
65.59946543257142         1.6653345369377348E-16   -36.089787774683096      0.1380412457946786
65.05447020752172         1.942890293094024E-16    -35.135498403382606      0.12717281972800346
67.44071941457156         -2.7755575615628914E-17  -35.27704066135238       0.15012525919063366
86.48625940084007         6.661338147750939E-16    -68.5656490063338        0.22754574681131942
71.16852743527959         0                        -36.02174393530967       0.1826320309511063
88.40211978489062         0                        -72.81355830795306       0.22533196534751707
87.72202309663922         -4.440892098500626E-16   -75                      0.22611631119459283
87.16646566238013         1.1102230246251565E-16   -69.51244510433865       0.22675232447645688
91.06701216055859         2.220446049250313E-16    -70.28540991330922       0.22241885754178053
93.93501924719936         2.8421709430404007E-14   -75                      0.2193183378402717
75.9049797985603          0                        -53.14766565627713       0.23135187700745088
71.77762254783364         -2.220446049250313E-16   -54.99404453683947       0.23259881228260515
76.21369022485726         0                        -55.930019078473904      0.23340293709157628
74.00579901536423         0                        -50.90627518804749       0.22740150058165642
78.55899181211808         2.220446049250313E-16    -53.123895479398364      0.23031081351450391
81.89973878841245         -1.1102230246251565E-16  -58.71145592190028       0.23106631910237513
77.19188881259156         0                        -58.155771487661816      0.23446884180684055
80.00536459775472         0                        -53.82834745001824       0.2301461460692112
82.63091847144221         4.440892098500626E-16    -56.939561458894396      0.22985201059468255
74.04412211995265         0                        -48.91490997662332       0.2247199620541182
75.79608860672778         2.220446049250313E-16    -49.385907017729274      0.2267375224661789
76.40341376361971         -2.220446049250313E-16   -48.28011845476094       0.22546502005228986
78.3336055815343          0                        -50.74771997878204       0.2279521439147892
76.63955650730156         -2.220446049250313E-16   -47.09336931126742       0.22398847233467908
78.35901062369848         1.1102230246251565E-16   -48.14945228722149       0.22544471956162315
83.97650671825836         0                        -59.31835650791422       0.22925081781374512
83.92420486480488         -1.1102230246251565E-16  -61.76154281272683       0.2298077268321469
83.45432066388905         0                        -64.33714679973336       0.23069051387578682
85.20931580836384         1.1102230246251565E-16   -62.649085430421266      0.2286120906090167
85.61546535395902         0                        -65.35717061191761       0.22834955610227647
86.79655569488239         -1.1102230246251565E-16  -63.49360288002487       0.22697346258486822
88.3345775467627          -1.1102230246251565E-16  -60.777976692911935      0.22520434714733695
87.85625759717233         -1.1102230246251565E-16  -59.064008501892275      0.22559090803925494
87.50857013597528         0                        -59.80354029464331       0.22600711333619283
88.20956335002906         0                        -58.46023581857083       0.22522309569240145
86.01649011208826         -1.1102230246251565E-16  -58.0108854934177        0.22711861288998156
86.93794088503296         0                        -55.6541259089427        0.22577627254043053
83.32113438247234         3.3306690738754696E-16   -57.190644728593426      0.22924607237925398
87.68195297752138         1.1102230246251565E-16   -68.18609696668518       0.2261979046285763
93.32941099151597         0                        -66.01780875031118       0.22014817424953717
91.30293676123944         0                        -69.335195195842         0.22216256881027602
89.67478908215556         2.220446049250313E-16    -65.83107294908442       0.22392499020431106
-17.350629847193904       0                        44.76988653916977        -0.8001890183086721
-0.3346138395445665       3.3306690738754696E-16   37.109200610455716       -1.6244314162005171
-15.114353863603643       0                        43.96885686700046        -0.897084447508037
-13.622296489780657       1.1102230246251565E-16   42.11161130632058        -1.042105672482662
-4.8635040678066135       0                        41.71879910870901        -1.243526119298201
-6.984754169969002        0                        41.16057134361356        -1.2509238149643291
-5.380509647087413        1.1102230246251565E-16   40.01283533562983        -1.3558782050473848
-8.224844439780846        1.1102230246251565E-16   43.14068098580731        -1.092168739646703
-8.38447587227822         0                        40.42504015910847        -1.2720993409593127
-9.191562735112965        -1.1102230246251565E-16  42.99666815009694        -1.0833277136237613
-9.57474160851393         0                        43.81985082524406        -1.0217953403591349
-11.219232547528815       1.1102230246251565E-16   41.322872153480674       -1.1501361899084552
-13.519124906682276       -4.440892098500626E-16   43.80657645443516        -0.942379086198936
-8.96912315955821         1.1102230246251565E-16   43.743152683354026       -1.0369548754729938
-19.57942848688024        0                        48.454665751975604       -0.5617978730357408
-15.066314391317485       2.29850860566927E-14     48.76951049662337        -0.6310232394447995
-17.54335636178428        0                        50.12643870015387        -0.5203219710750178
-32.15515409221656        -1.1102230246251565E-16  67.73484942562493        0.17028750169899254
-23.873967044691874       -1.1102230246251565E-16  52.181217695912906       -0.314453220848347
-20.863376619534847       -2.220446049250313E-16   49.530574388612706       -0.48562103731871337
-18.76276456868912        2.220446049250313E-16    51.199195343037644       -0.44549424709716734
-19.036938677873795       -5.551115123125783E-17   55.451640280502964       -0.25978239487969734
-19.302675693023637       0                        55.13465838783777        -0.27253283729556727
-18.949938238835543       0                        54.78378027345348        -0.28888209898577794
-20.841871389340064       5.551115123125783E-17    54.4565543691051         -0.2726114530420954
-19.301528905080605       -5.551115123125783E-17   55.41541456710426        -0.2607311371447131
-24.551354796809687       1.1102230246251565E-16   53.36626453875432        -0.25451787628533173
-28.702833022931497       -1.1102230246251565E-16  64.32399320616324        0.1005650364697223
-28.992426456263196       -1.1102230246251565E-16  66.34369090147152        0.13111442769345286
-19.906052161797284       0                        56.13984171186654        -0.22278370260743394
-25.360371628451592       -2.220446049250313E-16   59.02721228523875        -0.05003793030575125
-23.608521923571885       -2.220446049250313E-16   58.618080453770624       -0.08466496238487217
-24.168176536486165       -2.220446049250313E-16   60.8251358847351         -0.017179263757431895
-27.081666017703444       0                        62.11592649282851        0.046309813381989896
-38.018053892157866       0                        75                       0.22836163208531224
-42.11888612844977        0                        69.3795923304941         0.22454073104869188
-25.932687464494236       0                        65.75143261661398        0.10239349659815611
-23.950892661920413       0                        65.21981106840958        0.07842543385498166
-25.322504139055507       1.1102230246251565E-16   67.73363077517246        0.12429113185783924
-29.228006637872678       0                        70.26192879585103        0.17762883466571713
-31.80505774159743        -9.805489753489383E-13   75                       0.20258771095241637
13.293951464826016        -4.3368086899420185E-15  15.42078325916218        -2.2416152161701675
14.471450316542015        -3.903127820947817E-15   20.28904516784589        -2.2141377568145466
5.889920457312335         0                        24.21045560678959        -2.0697196657871535
5.9733521134804715        2.220446049250313E-16    25.906331798552017       -2.064897251298089
8.553926478542888         0                        25.947514823204116       -2.091616665031789
4.451272664120644         -2.220446049250313E-16   25.122015566182068       -2.0340977622727965
30.32214700118044         -1.1102230246251565E-16  -2.7029353906091034      -1.7108245248400735
27.5199357803313          6.505213034913029E-16    -0.4790374741427886      -1.7706814285910961
32.05193272460087         -2.220446049250313E-16   -2.4131583671789345      -1.6510865200552112
32.40864355683309         1.1102230246251565E-16   -3.173908395799278       -1.6486313768340572
33.310466753533795        -2.220446049250313E-16   -2.9526698638087394      -1.6151757515466902
34.450272952366745        0                        -2.7994380458453754      -1.5664335122189375
33.12881903143638         0                        -2.0545216476080848      -1.6131330303389795
36.39334716984057         0                        -3.400223582504063       -1.4900739297384498
26.82567165832279         3.95516952522712E-16     3.7383581347759876       -1.7856015766006266
26.84501611183684         2.393918396847994E-16    3.732171816750956        -1.782307664853665
26.832444700744897        3.903127820947816E-16    3.7459312858649243       -1.7829030407912847
19.42242961409352         -2.220446049250313E-16   10.875029619480461       -2.0828531569529902
18.886469586162768        0                        12.471213668438425       -2.128585020799312
16.652734850722545        0                        14.875864591081541       -2.2176472931452667
20.004973210430094        2.220446049250313E-16    11.881299750293685       -2.0919007969810326
40.39814731355341         0                        -7.5106978452666535      -1.2823994015713502
38.99178312164518         2.220446049250313E-16    -7.224714106615201       -1.3713244436658178
39.30229235255088         0                        -9.497919720121015       -1.3431722008401763
39.84438902283971         0                        -9.783723634626428       -1.3064714273326898
38.80551597977753         5.551115123125783E-17    -10.08025407295366       -1.3723946032231398
39.5873866322654          0                        -9.990807439333956       -1.322059208257609
39.52205825940294         0                        -11.106802946091928      -1.3146700404490128
46.39806591789715         5.551115123125783E-17    -17.80817104972293       -0.7690926004284468
51.866623475446175        0                        -18.324729922929695      -0.4798167654225896
40.01858510534098         0                        -5.753491694108128       -1.3079651470798979
37.39901066063797         0                        -6.39767551893148        -1.4573174722553885
37.532948373914195        1.1102230246251565E-16   -5.305294714478895       -1.4440905041660572
37.64633752160428         -1.1102230246251565E-16  -3.406511008745375       -1.424975996834483
39.12483847626473         0                        -4.145202216703261       -1.3502384119787494
38.847148341295636        0                        -3.195102100306825       -1.3618147434234509
36.56525458619175         -1.1102230246251565E-16  -1.9727159347128749      -1.4685049474761125
43.2521549854352          0                        -11.723862723306851      -1.0659210803887247
41.49963148660909         5.551115123125783E-17    -10.642789797709609      -1.1913116824615708
44.06218759812772         5.551115123125783E-16    -11.934150597679007      -1.0113498117803168
45.31971814340194         5.551115123125783E-17    -15.751888291143864      -0.8726902655901079
43.91633728373615         -2.220446049250313E-16   -10.957347813446418      -1.033436437573227
44.436799378006256        0                        -11.54198678360041       -0.9936671087359413
21.397933189985444        2.220446049250313E-16    11.007685528301579       -2.0276786827707647
24.868080160096135        0                        10.309566915559685       -1.9038856932204218
11.725820422646304        2.220446049250313E-16    26.54717196657427        -2.109139402360032
2.2191893342659785        -2.220446049250313E-16   34.348977929502155       -1.8074798587471002
0.7148725986667162        -2.220446049250313E-16   36.79439308385025        -1.6487463157160085
5.91531534378145          0                        29.845541658628367       -1.9691719142614714
5.661082998314892         0                        29.93555245215635        -1.965890435344579
5.695554876591105         0                        29.597468820376015       -1.9794601112102332
5.454057193821807         -6.245004513516506E-17   33.24820090400745        -1.8533939383330424
5.532840009940388         2.0816681711721685E-17   32.819074410528025       -1.8723112085751463
5.507449493584735         -9.71445146547012E-17    33.20693126598341        -1.8518464279882472
-3.8238646849713316       1.1102230246251565E-16   38.94324950889689        -1.4546740093971584
-2.7586437744793777       0                        37.664841956546454       -1.5594696653215099
-0.6006939134886412       2.220446049250313E-16    38.152081030798435       -1.549649329746794
-2.502109559350102        2.220446049250313E-16    40.316933036493374       -1.377126007221052
13.110445510935602        2.220446049250313E-16    25.41080226307193        -2.127636481501892
14.495124455846675        0                        24.274581628799677       -2.1549205306783334
9.015421426171876         0                        29.246932413176648       -2.0106032819152255
10.023271957331861        -1.1102230246251565E-16  29.08575068460592        -2.021230519855089
9.62625526280224          0                        29.73325358843589        -2.0042880600327346
5.751124352900458         9.020562075079397E-17    33.01333857696879        -1.865614276817176
13.833076823339217        -2.7755575615628914E-17  28.994466834899054       -1.984829118820896
13.850932049190117        2.7755575615628914E-17   28.750977292103837       -2.004543097141922
13.696020894930324        0                        28.87811375953048        -1.9960983057808914
13.69720117993918         2.7755575615628914E-17   29.042573516451          -1.9761219883263974
4.55843047876414          4.3368086899420184E-14   37.66960137114794        -1.59631400640899
9.209438688009923         -5.551115123125783E-17   31.390201123766126       -1.9308697656833083
10.170141894484061        0                        30.21361563112676        -1.981426650122782
13.807908285166338        0                        29.17825029591191        -1.9775234379823803
39.941451403562795        5.551115123125783E-17    -3.41802774487021        -1.3008159294584876
40.78257684434459         0                        -4.009741527442528       -1.2576557943111628
26.896479846186175        1.214306433183765E-17    3.9794734721715264       -1.7818781469114313
27.968023793805703        0                        8.360630911748887        -1.7657387900353048
27.868278803896054        2.7755575615628914E-17   8.586658172375033        -1.770489576304915
26.819472029761677        2.185751579730777E-16    3.7788287090017696       -1.7769745412651754
26.826169134368655        -1.0234868508263162E-16  3.7507146983784505       -1.783230379125215
33.91498450896596         2.220446049250313E-16    -1.2046423296862845      -1.5746878611777562
36.47018926706966         5.551115123125783E-17    -0.8452522829512749      -1.4636004683165433
32.91386878100623         0                        -0.5615770054358655      -1.608249048113152
31.921718553296195        0                        0.09596279613645908      -1.6363396576828548
33.16457429289657         0                        0.9550946948612984       -1.58695636983643
35.515736775845276        5.551115123125783E-17    -0.44403288192574475     -1.5012742279151592
26.84057302711195         1.2836953722228372E-16   3.7473648490252907       -1.7831830421893748
38.71886810213775         1.1102230246251565E-16   -2.426308739643205       -1.3635785841057324
37.03753667502407         -2.7755575615628914E-16  -1.0837458583631356      -1.4373621079071408
62.071063998661856        0                        -29.690334945014826      0.03303728249465877
58.99362350829056         1.1102230246251565E-16   -30.657633414472045      -0.0268339218512741
60.33841338966239         0                        -27.90562844019922       -0.02966001075995962
60.34053772051447         0                        -23.00484016942012       -0.08698964315244344
60.4018455339639          2.220446049250313E-16    -25.749361252131997      -0.0504299208396886
63.65496643446383         -2.220446049250313E-16   -27.552459051586464      0.04277683104406329
63.58383475807275         0                        -25.131469244982583      0.015718202501346354
64.21323121401632         4.440892098500626E-16    -30.136103760458298      0.07137814855452791
62.21701048873678         2.220446049250313E-16    -23.0156503767708        -0.034502933792425555
48.337763726664335        -2.220446049250313E-16   -12.67281464546704       -0.7505450842290718
46.38435187022146         2.220446049250313E-16    -11.242983182291411      -0.8788938916719167
46.643092092339145        0                        -17.108851141501223      -0.7706978052531471
51.119160001241134        0                        -16.485404957348088      -0.5453254706729351
49.29951197533978         -4.440892098500626E-16   -13.821625514429162      -0.6790123195475246
54.039001398740695        -1.1102230246251565E-16  -18.024401614793824      -0.38867295270619007
58.05705192323069         2.220446049250313E-16    -20.519554000227238      -0.19354615851891166
57.24952860091919         0                        -18.2744976852853        -0.24942061861391476
54.27874439707588         5.551115123125783E-17    -14.88815858073918       -0.4208359168330498
52.41543833038694         -5.551115123125783E-17   -14.144347857223472      -0.5185420698352713
53.0763683860311          1.1102230246251565E-16   -14.750387552065115      -0.4759676073578565
59.74042274353452         2.220446049250313E-16    -18.468535236705396      -0.1612395033259542
60.40503896163219         0                        -20.999583499942645      -0.10871373201245504
62.20561969169364         -2.220446049250313E-16   -20.265549869849497      -0.060883278442321775
65.7753669159205          -1.1102230246251565E-16  -34.99128443226146       0.13225771163301542
63.72716982529708         4.440892098500626E-16    -31.733260617140722      0.0858280027706057
59.376772412327576        2.220446049250313E-16    -31.626748398946074      -0.004671795838653925
65.61141498358107         -1.1102230246251565E-16  -34.777571206291135      0.13035376967675422
65.92557621869778         2.220446049250313E-16    -31.82555567730325       0.11449201472311521
72.2755392422261          1.1102230246251565E-16   -43.35269310882657       0.20978441740143364
73.03696621000469         1.1102230246251565E-16   -41.639463696251454      0.20674176759319504
75.5341890066722          1.1102230246251565E-16   -45.28735504997326       0.2197868713618198
74.80898549236102         -4.440892098500626E-16   -42.70676047732718       0.21493318653781893
74.5619049986345          2.7755575615628914E-17   -38.80792728577502       0.20474654180906326
74.6871775138371          0                        -38.564008773582124      0.2042146475886037
74.81087918780213         0                        -39.11515571183491       0.2058482924350154
74.86046480873647         0                        -38.724569393992844      0.20486884686005286
71.04904868279289         -5.551115123125783E-17   -34.61406068590378       0.1777651054723509
71.95657052914129         5.551115123125783E-17    -35.52750284050405       0.18619067105735615
74.8113549029505          0                        -38.231145955462964      0.2041260970712316
74.66276316756736         1.1102230246251565E-16   -33.930959034852734      0.19587259886662461
72.3921034016422          -2.220446049250313E-16   -32.31046353577352       0.17862540215187264
71.46333652695492         2.220446049250313E-16    -32.29959435017466       0.17228438383036868
67.93396422211578         -2.220446049250313E-16   -30.825191399696436      0.13356030374569228
67.50405658349182         -2.220446049250313E-16   -28.589125564487937      0.11392716520025532
66.02932277448771         1.1102230246251565E-16   -34.419100766107576      0.1317142073377356
70.28978840603071         0                        -31.34876555952065       0.1572845782853118
80.65173578580857         -1.1102230246251565E-16  -44.28046959201613       0.22104612202421592
80.01438039944597         0                        -42.560380472495055      0.21881454668637162
80.64747755557025         1.1102230246251565E-16   -42.09375000000002       0.21801910964467391
78.25345616922138         1.1102230246251565E-16   -42.34511973362959       0.2169836691788662
80.64570115813356         1.1102230246251565E-16   -41.1815205383197        0.21678958154624628
81.50187512467132         0                        -42.08979313579235       0.21859867101851682
74.9898319473087          2.7755575615628914E-17   -38.47475112249148       0.20484000697300325
97.99668959942933         -6.661338147750939E-16   -68.6570059887567        0.21546483888434909
96.51102074187185         2.220446049250313E-16    -66.48985622617596       0.21694423078195826
101.36923968159368        -3.3306690738754696E-16  -67.72140289127323       0.21268123587276913
98.32464642957838         -4.440892098500626E-16   -71.38559223426377       0.215066397549029
