0.16 	 13 	 1.6274
0.16 	 14 	 1.5899
0.16 	 15 	 1.5502
0.16 	 16 	 1.5084
0.16 	 17 	 1.4648
0.16 	 18 	 1.4194
0.16 	 19 	 1.3724
0.16 	 20 	 1.3239
0.16 	 21 	 1.274
0.16 	 22 	 1.2228
0.16 	 23 	 1.1705
0.16 	 24 	 1.1171
0.16 	 25 	 0.0737
0.16 	 26 	 0.0691
0.16 	 27 	 0.0639
0.16 	 28 	 0.0583
0.16 	 29 	 0.0524
0.16 	 30 	 0.0464
0.16 	 31 	 0.0403
0.16 	 32 	 0.0345
0.16 	 33 	 0.0288
0.16 	 34 	 0.0235
0.16 	 35 	 0.0186
0.16 	 36 	 0.0141
0.16 	 37 	 0.0103
0.16 	 38 	 0.0072
0.16 	 39 	 0.0047
0.16 	 40 	 0.0029
0.16 	 41 	 0.0016
0.16 	 42 	 0.0008
0.16 	 43 	 0.0004
0.16 	 44 	 0.0002
0.16 	 45 	 0.0001
0.16 	 46 	 0.0002
0.16 	 47 	 0.0004
0.16 	 48 	 0.0008
0.16 	 49 	 0.0016
0.16 	 50 	 0.0029
0.16 	 51 	 0.0047
0.16 	 52 	 0.0072
0.16 	 53 	 0.0103
0.16 	 54 	 0.0141
0.16 	 55 	 0.0186
0.16 	 56 	 0.0235
0.16 	 57 	 0.0288
0.16 	 58 	 0.0345
0.16 	 59 	 0.0403
0.16 	 60 	 0.0464
0.16 	 61 	 0.0524
0.16 	 62 	 0.0583
0.16 	 63 	 0.0639
0.16 	 64 	 0.0691
0.16 	 65 	 0.0737
0.16 	 66 	 1.1171
0.16 	 67 	 1.1705
0.16 	 68 	 1.2228
0.16 	 69 	 1.274
0.16 	 70 	 1.3239
0.16 	 71 	 1.3724
0.16 	 72 	 1.4194
0.16 	 73 	 1.4648
0.16 	 74 	 1.5084
0.16 	 75 	 1.5502
0.16 	 76 	 1.5899
0.16 	 77 	 1.6274
0.16 	 78 	 1.6627
0.16 	 79 	 1.6956
0.16 	 80 	 1.7261
0.16 	 81 	 1.754
0.16 	 82 	 1.7791
0.16 	 83 	 1.8016
0.16 	 84 	 1.8212
0.16 	 85 	 1.8379
0.16 	 86 	 1.8516
0.16 	 87 	 1.8624
0.16 	 88 	 1.8701
0.16 	 89 	 1.8747
0.16 	 90 	 1.8762
0.17 	 0 	 2.5817
0.17 	 1 	 2.5797
0.17 	 2 	 2.5736
0.17 	 3 	 2.5636
0.17 	 4 	 2.5495
0.17 	 5 	 2.5316
0.17 	 6 	 2.5097
0.17 	 7 	 2.4841
0.17 	 8 	 2.4548
0.17 	 9 	 2.4218
0.17 	 10 	 2.3854
0.17 	 11 	 2.3456
0.17 	 12 	 2.3025
0.17 	 13 	 2.2564
0.17 	 14 	 2.2072
0.17 	 15 	 2.1553
0.17 	 16 	 2.1008
0.17 	 17 	 2.0437
0.17 	 18 	 1.9843
0.17 	 19 	 1.9227
0.17 	 20 	 1.859
0.17 	 21 	 1.7935
0.17 	 22 	 1.7266
0.17 	 23 	 1.6586
0.17 	 24 	 1.5898
0.17 	 25 	 0.1619
0.17 	 26 	 0.1527
0.17 	 27 	 0.1422
0.17 	 28 	 0.1307
0.17 	 29 	 0.1186
0.17 	 30 	 0.1061
0.17 	 31 	 0.0937
0.17 	 32 	 0.0812
0.17 	 33 	 0.0689
0.17 	 34 	 0.0571
0.17 	 35 	 0.0461
0.17 	 36 	 0.0362
0.17 	 37 	 0.0275
0.17 	 38 	 0.02
0.17 	 39 	 0.0139
0.17 	 40 	 0.0091
0.17 	 41 	 0.0056
0.17 	 42 	 0.0031
0.17 	 43 	 0.0016
0.17 	 44 	 0.0008
0.17 	 45 	 0.0006
0.17 	 46 	 0.0008
0.17 	 47 	 0.0016
0.17 	 48 	 0.0031
0.17 	 49 	 0.0056
0.17 	 50 	 0.0091
0.17 	 51 	 0.0139
0.17 	 52 	 0.02
0.17 	 53 	 0.0275
0.17 	 54 	 0.0362
0.17 	 55 	 0.0461
0.17 	 56 	 0.0571
0.17 	 57 	 0.0689
0.17 	 58 	 0.0812
0.17 	 59 	 0.0937
0.17 	 60 	 0.1061
0.17 	 61 	 0.1186
0.17 	 62 	 0.1307
0.17 	 63 	 0.1422
0.17 	 64 	 0.1527
0.17 	 65 	 0.1619
0.17 	 66 	 1.5898
0.17 	 67 	 1.6586
0.17 	 68 	 1.7266
0.17 	 69 	 1.7935
0.17 	 70 	 1.859
0.17 	 71 	 1.9227
0.17 	 72 	 1.9843
0.17 	 73 	 2.0437
0.17 	 74 	 2.1008
0.17 	 75 	 2.1553
0.17 	 76 	 2.2072
0.17 	 77 	 2.2564
0.17 	 78 	 2.3025
0.17 	 79 	 2.3456
0.17 	 80 	 2.3854
0.17 	 81 	 2.4218
0.17 	 82 	 2.4548
0.17 	 83 	 2.4841
0.17 	 84 	 2.5097
0.17 	 85 	 2.5316
0.17 	 86 	 2.5495
0.17 	 87 	 2.5636
0.17 	 88 	 2.5736
0.17 	 89 	 2.5797
0.17 	 90 	 2.5817
0.18 	 0 	 3.448
0.18 	 1 	 3.4454
0.18 	 2 	 3.4375
0.18 	 3 	 3.4243
0.18 	 4 	 3.4059
0.18 	 5 	 3.3825
0.18 	 6 	 3.354
0.18 	 7 	 3.3206
0.18 	 8 	 3.2825
0.18 	 9 	 3.2397
0.18 	 10 	 3.1924
0.18 	 11 	 3.1409
0.18 	 12 	 3.0852
0.18 	 13 	 3.0255
0.18 	 14 	 2.9619
0.18 	 15 	 2.894
0.18 	 16 	 2.8213
0.18 	 17 	 2.7428
0.18 	 18 	 2.6573
0.18 	 19 	 2.5646
0.18 	 20 	 2.4659
0.18 	 21 	 2.3637
0.18 	 22 	 2.2618
0.18 	 23 	 2.1637
0.18 	 24 	 2.072
0.18 	 25 	 0.3159
0.18 	 26 	 0.2981
0.18 	 27 	 0.2773
0.18 	 28 	 0.2543
0.18 	 29 	 0.2301
0.18 	 30 	 0.2048
0.18 	 31 	 0.1788
0.18 	 32 	 0.1531
0.18 	 33 	 0.1287
0.18 	 34 	 0.1061
0.18 	 35 	 0.0857
0.18 	 36 	 0.0676
0.18 	 37 	 0.0518
0.18 	 38 	 0.0385
0.18 	 39 	 0.0274
0.18 	 40 	 0.0186
0.18 	 41 	 0.0119
0.18 	 42 	 0.007
0.18 	 43 	 0.0039
0.18 	 44 	 0.0021
0.18 	 45 	 0.0015
0.18 	 46 	 0.0021
0.18 	 47 	 0.0039
0.18 	 48 	 0.007
0.18 	 49 	 0.0119
0.18 	 50 	 0.0186
0.18 	 51 	 0.0274
0.18 	 52 	 0.0385
0.18 	 53 	 0.0518
0.18 	 54 	 0.0676
0.18 	 55 	 0.0857
0.18 	 56 	 0.1061
0.18 	 57 	 0.1287
0.18 	 58 	 0.1531
0.18 	 59 	 0.1788
0.18 	 60 	 0.2048
0.18 	 61 	 0.2301
0.18 	 62 	 0.2543
0.18 	 63 	 0.2773
0.18 	 64 	 0.2981
0.18 	 65 	 0.3159
0.18 	 66 	 2.072
0.18 	 67 	 2.1637
0.18 	 68 	 2.2618
0.18 	 69 	 2.3637
0.18 	 70 	 2.4659
0.18 	 71 	 2.5646
0.18 	 72 	 2.6573
0.18 	 73 	 2.7428
0.18 	 74 	 2.8213
0.18 	 75 	 2.894
0.18 	 76 	 2.9619
0.18 	 77 	 3.0255
0.18 	 78 	 3.0852
0.18 	 79 	 3.1409
0.18 	 80 	 3.1924
0.18 	 81 	 3.2397
0.18 	 82 	 3.2825
0.18 	 83 	 3.3206
0.18 	 84 	 3.354
0.18 	 85 	 3.3825
0.18 	 86 	 3.4059
0.18 	 87 	 3.4243
0.18 	 88 	 3.4375
0.18 	 89 	 3.4454
0.18 	 90 	 3.448
0.19 	 0 	 4.5628
0.19 	 1 	 4.559
0.19 	 2 	 4.5477
0.19 	 3 	 4.5289
0.19 	 4 	 4.5027
0.19 	 5 	 4.4694
0.19 	 6 	 4.4292
0.19 	 7 	 4.3822
0.19 	 8 	 4.3289
0.19 	 9 	 4.2694
0.19 	 10 	 4.2042
0.19 	 11 	 4.1336
0.19 	 12 	 4.0576
0.19 	 13 	 3.976
0.19 	 14 	 3.8867
0.19 	 15 	 3.7853
0.19 	 16 	 3.6645
0.19 	 17 	 3.5162
0.19 	 18 	 3.3366
0.19 	 19 	 3.1304
0.19 	 20 	 2.9112
0.19 	 21 	 2.6968
0.19 	 22 	 2.5039
0.19 	 23 	 2.3439
0.19 	 24 	 2.2222
0.19 	 25 	 0.5728
0.19 	 26 	 0.5387
0.19 	 27 	 0.4977
0.19 	 28 	 0.4511
0.19 	 29 	 0.3993
0.19 	 30 	 0.3458
0.19 	 31 	 0.2939
0.19 	 32 	 0.2456
0.19 	 33 	 0.2019
0.19 	 34 	 0.1633
0.19 	 35 	 0.1299
0.19 	 36 	 0.1014
0.19 	 37 	 0.0774
0.19 	 38 	 0.0574
0.19 	 39 	 0.0411
0.19 	 40 	 0.0282
0.19 	 41 	 0.0182
0.19 	 42 	 0.011
0.19 	 43 	 0.0061
0.19 	 44 	 0.0034
0.19 	 45 	 0.0025
0.19 	 46 	 0.0034
0.19 	 47 	 0.0061
0.19 	 48 	 0.011
0.19 	 49 	 0.0182
0.19 	 50 	 0.0282
0.19 	 51 	 0.0411
0.19 	 52 	 0.0574
0.19 	 53 	 0.0774
0.19 	 54 	 0.1014
0.19 	 55 	 0.1299
0.19 	 56 	 0.1633
0.19 	 57 	 0.2019
0.19 	 58 	 0.2456
0.19 	 59 	 0.2939
0.19 	 60 	 0.3458
0.19 	 61 	 0.3993
0.19 	 62 	 0.4511
0.19 	 63 	 0.4977
0.19 	 64 	 0.5387
0.19 	 65 	 0.5728
0.19 	 66 	 2.2222
0.19 	 67 	 2.3439
0.19 	 68 	 2.5039
0.19 	 69 	 2.6968
0.19 	 70 	 2.9112
0.19 	 71 	 3.1304
0.19 	 72 	 3.3366
0.19 	 73 	 3.5162
0.19 	 74 	 3.6645
0.19 	 75 	 3.7853
0.19 	 76 	 3.8867
0.19 	 77 	 3.976
0.19 	 78 	 4.0576
0.19 	 79 	 4.1336
0.19 	 80 	 4.2042
0.19 	 81 	 4.2694
0.19 	 82 	 4.3289
0.19 	 83 	 4.3822
0.19 	 84 	 4.4292
0.19 	 85 	 4.4694
0.19 	 86 	 4.5027
0.19 	 87 	 4.5289
0.19 	 88 	 4.5477
0.19 	 89 	 4.559
0.19 	 90 	 4.5628
0.2 	 0 	 6.2008
0.2 	 1 	 6.1946
0.2 	 2 	 6.1759
0.2 	 3 	 6.145
0.2 	 4 	 6.1021
0.2 	 5 	 6.0476
0.2 	 6 	 5.9821
0.2 	 7 	 5.906
0.2 	 8 	 5.82
0.2 	 9 	 5.7249
0.2 	 10 	 5.6214
0.2 	 11 	 5.5102
0.2 	 12 	 5.3912
0.2 	 13 	 5.2618
0.2 	 14 	 5.1135
0.2 	 15 	 4.9286
0.2 	 16 	 4.684
0.2 	 17 	 4.3634
0.2 	 18 	 3.9735
0.2 	 19 	 3.547
0.2 	 20 	 3.1274
0.2 	 21 	 2.7512
0.2 	 22 	 2.4402
0.2 	 23 	 2.2055
0.2 	 24 	 2.0524
0.2 	 25 	 0.986
0.2 	 26 	 0.9144
0.2 	 27 	 0.8177
0.2 	 28 	 0.7084
0.2 	 29 	 0.6003
0.2 	 30 	 0.5002
0.2 	 31 	 0.4108
0.2 	 32 	 0.3331
0.2 	 33 	 0.2668
0.2 	 34 	 0.211
0.2 	 35 	 0.1646
0.2 	 36 	 0.1263
0.2 	 37 	 0.0951
0.2 	 38 	 0.0698
0.2 	 39 	 0.0496
0.2 	 40 	 0.0337
0.2 	 41 	 0.0217
0.2 	 42 	 0.0129
0.2 	 43 	 0.0071
0.2 	 44 	 0.0038
0.2 	 45 	 0.0028
0.2 	 46 	 0.0038
0.2 	 47 	 0.0071
0.2 	 48 	 0.0129
0.2 	 49 	 0.0217
0.2 	 50 	 0.0337
0.2 	 51 	 0.0496
0.2 	 52 	 0.0698
0.2 	 53 	 0.0951
0.2 	 54 	 0.1263
0.2 	 55 	 0.1646
0.2 	 56 	 0.211
0.2 	 57 	 0.2668
0.2 	 58 	 0.3331
0.2 	 59 	 0.4108
0.2 	 60 	 0.5002
